text,label
"Платье очень понравилось, но очень жаль не угадала с размером. Оказалось мало. Хотела новый год в нём справить,а теперь незнаю что делать. И больше размера таким цветом (хаки) уже нет Оно прямо как карсет.",OK
"очень приятная к телу,хорошая маечка",OK
"Приятная вещь, не блестят. Только на рост 164 и вес 55 чуток малы в рост те коротковаты",OK
все супер,OK
"Милые приятные ночнушечки, качество неплохое, быстрая доставка.",OK
"Доставка месяц. Комфортные х/б трусы, размер XL на 44 (ОБ 95) хорошо.",OK
"прикольная, но оказалась мала(((",OK
Замечательные чулки. Красиво на ноге смотрится. Качественная и приятная ткань. Очень довольна.,OK
Отлично! Продавца рекомендую.Доставка 11дней.,OK
"Всё полностью соответствует описанию, доставка до Подмосковья меньше месяца, спасибо! ",OK
"Курьерская доставка, но попросила перепроверить в пункт выдачи, чтоб забрать в удобное время. Куртка маломерит. На рос.48-50 3XL в обтяжку и не очень комфортно, к качеству претензий нет. Куртка по длине - оптимальная, ниже попы. Рукава прям на грани, но не короткие. Капюшон - не очень поняла, не очень объемный, но лежит только под шарф или снуд. В целом, за 1300 - великолепная куртка, не ошибетесь с размером, лучше побольше.",OK
лямки спадают все время надо немного перешить,OK
супер крутая штуковина за такую цену . использую постоянно. можно так волосы завить если на сырые волосы использовать . быстрая доставка всем довольна продавцу спасибо,OK
"Ураа я столько ждала )
Пижама очень тёплая 
брала xl  на русском наверно 52 или 54 точно 
с рост не угадала ну и ладно
заказывайте не пожелеете ✨",OK
"Доставка 2 недели, подошло сидит хорошо.",OK
Огромное спасибо.На лето самое то. Размер подошёл.,OK
"Хороший свитер, хорошего качества, тёплый, соответствует описанию.",OK
"Тонкое платье,больше похоже на водолазку. На 42 русский заказала L-почти в обтяг.",OK
"Это вторая, обе S, но разница видна. И пришлось взять в руки иголку, так как были косяки. Но они очень удобны и комфортные для работы.",OK
по размеру,OK
резинка туговата на поясе и запястьях,OK
"хороший комбинезон,нитки не торчат,швы ровные,на мои параметры ог 94,от-77,об-95 свободно, можно было и L,но тогда длина будет короче,рост 1,70 без каблука просто отлично длина,а с каблуком хочется подлиннее,но в целом довольна,спасибо продавцу общительный",OK
"Мгновенная доставка, очень приятная к телу и теплая. На ОГ 2XXL даже не в обяжку. Всем довольна, спасибо",OK
Хорошая мягкая пижама. Продавец отправил быстро.,OK
"достойная куртка,качество отменное,теплая,лёгкая,доставка быстрая! спасибо! немного великовата!",OK
Мягкая удобная тёплая. Все замечательно. Ничего не торчит запахов нет. Продавцу + в карму,OK
Леггинсы шли почти месяц. заказали черные-понравились. По качеству тонковаты.,OK
хорошо сшита. размер подошел на 10 лет. но  синтетика аж скрипит,OK
"Мягкое качество, все по размеру.  ОГ 104см взяла Xxl идиально. Отправили заказ 08.08.17 получила 04.09.17",OK
"Качество хорошее,пришли в Москву за 17 дней!)",OK
"Блузка очень хорошая, качество отменное, приятная к телу. Подходит размер в размер. На 46 заказывала М. заказ отслеживался, пришло примерно за 2 недели, до Татарстана.",OK
рубашка классная.,OK
"Супер мягкие, дочка очень рада.",OK
"доставка 1 месяц.джинсы отличные,качество тоже порадовало.на свой 46 р.заказала 32,подошли отлично,немного свободные,спасибо.",OK
"Нормальное качество . Такую же кофту брала в магазине за 1500 .Нитки не торчат , цвет приятный .Рекомендую",OK
"Супер. Хорошее качество, быстрая доставка. Осталось отгладить.",OK
"все подошло мега быстрая доставка,продавца рекомендую .",OK
"платье очень понравилось! 95 хлопок,  5 эластан. подошло по размеру, разве что линию талии хотелось бы сантиметров на 7 пониже,но в целом, это не критично, можно поясом визуально опустить. на 175 см длина чуть ниже колена. руки, грудь все хорошо, все на месте.",OK
"пришло за 3 недели до СПб! качество хорошее,тепленький,такой же яркий как на картинке!на ОГ 96 см,сидит хорошо! спасибо большое!)",OK
Доставка до Саратова за 10 дней! Блузка соответствует описанию!,OK
товар пришел из России  быстро  за 6 дней качество отличное своих денег стоит на размер м  брали   xL  можно и  xxL,OK
"размер S большой разница между XL всего в один сантиметр. мне они очень большие, как раз мужу",OK
"спасибо, товар апрм",OK
"Нормальные трусята, на свою цену. Не тугие. В одном месте дырочка по шву, не прошито или не проклеяно, но я не привередливая,- зашью. Шел заказ почти месяц.",OK
"Очень хорошая кофта, не могу сказать что очень теплая)но она правда тепленькая, но не для моего севера где живу))очень понравилось что горло длинное, шея мерзнуть не будет, размер все подошло, отправка и доставка очень быстрая, я довольна)",OK
Супер! на 44-46 сел идеально. доставка до орла 17 дней,OK
Платье стоит цены. Хорошее. То что надо ,OK
"куртка просто супер!!! на русский 48 размер XL сел как надо, очень нравится цвет. быстрая доставка до дверей квартиры. ношу третью неделю тепло, в машине удобно",OK
"неожиданно быстро пришел заказ,  ждала только в январе)  ну что ж, качество очень даже хорошее,  ткань приятная, мягкая,  сшито все аккуратно. Кружево на рукавах красивое и хорошо растягивается. Только вот застежка оказалась обманкой, пуговки не расстегиваются, а просто пришиты сверху. Но за минус это можно не считать, она и через голову хорошо одевается. Размер тоже подошел, на свой 58 заказала 6xl, все хорошо село по фигуре.",OK
"Пуховик очень хороший. Не скажу, что очень дорогая ткань и фурнитура, но для такой цены качество очень приличное. S отлично подошёл на 84-65-89 даже есть запас, но с тёплым свитером отлично. На 156 ровно по колено длина. Мех просто шик, как на фото мне достался. Но есть небольшие залысы в месте сгиба, где пристрочен к ткани, это особо не видно, продавец вернул часть средств. В МО 2 недели доставка курьером.",OK
Супер ! Заказывала второй раз и идеально подошли !,OK
"заказала 14 декабря 2017г., заказ пришел 8.01 курьером прямо домой, достаточно быстро, спасибо!
Качества платье вполне достойное, швы ровные, материл синтетика, но приятная к телу. Смотрится плате хорошо,не дешево, на параметры: рост  166, 87-60-90 размер S сел хорошо. Подойдет как для похода на работу, так и для выхода куда-то в свет. Единственное, что можно отнести к минусам- может показать животик, если он есть, т.к. материал садится по фигуре и блестит, что его подчеркивает.
Однозначно рекомендую, спасибо!",OK
"Очень классная мягкая, стильная, не пожалела о покупке!",OK
Perfect trousers!,OK
looks exactly the picture thank you,OK
"Хорошая качественная блузка,быстрая доставка.Спасибо продавцу,рекомендую.",OK
"Жаркая синтетика,которая так и норовит собраться на спине .",OK
"Футболка и правда хорошего качества, размер подошёл, на свой 40-42 взяла s, села как надо. Дошла за 3 недели.",OK
"Шорты так и не пришли, продавец вернул деньги ",OK
продавца рекомендую,OK
"доставка ровно месяц. трек отслеживался.куртка супер!ткань хорошая,швы ровные.на 46-48 взяла 3xl.села свободно,но не болтается.(2xl был бы узковат в плечах). манжет и капюшон изнутри мягкий трикотаж.цвет чуть темнее чем на фото продавца, но мне этот цвет даже понравился. в общем рекомендую!",OK
отличная рубашка,OK
"Заказ пришел быстро, отслеживался. Все хорошо. Спасибо!",OK
"Рада что дождалась этот заказ,ждала долго,но это того стоило!Штанишки классные,размер подошёл идеально может и коротковаты,но носить буду под сапоги или ботинки так,что длина не принципиальна.Дочь увидела меня в них,говорит кинь ссылку и я закажу такие.Огромное спасибо продавцу за классный товар!Однозначно рекомендую этот товар!",OK
"очень крутые гетры, спасибо продавцу",OK
"Огромная просто футболка ,на мой 40-42  размер М просто гигантская ,да и  качество не очень ,почему то кажется,что после стирки полиняет ",OK
"Доставка 12 дней, на объем талии 69,бедер 92 в самый раз.",OK
"Довольна футболкой,отправили быстро и пришла она приблизительно за 5 дней.Немного торчат нитки,но ничего страшного.Так же,спасибо за маленький подарок)",OK
хл на 48 подошел как на модели . качество отличное. спасибо,OK
"Я очень довольна,товар отличный,продавец",OK
от этого платья я в восторге.  подошло идеально. отправляли долго. больше недели точно. заказывала сразу 6 вещей. отправили тремя посылками.,OK
"Отличный пиджак, пришел быстро, отслеживался,  сшит хорошо, нитки не торчат, запаха нет. Единственное размер не угадала,  на свой М заказала L в притык, но не страшно, носить буду с удовольствием.  Спасибо!",OK
"Качество отличное, на размер 42 российский свободно сидит",OK
"Водолазка хорошая, на рост 172 рукава немного короткие ,но это не критично. На горловине впереди получается складка, но если горло подвернуть, то норм. Но вот очень жаль, что у меня на водолазке какие-то непонятные пятнышки, вроде и не грязь ((( пока не стирала, но боюсь, что они не отстираются, то ли это с нитками что-то не так(",OK
"Заказ был сделан 11 ноября, у меня уже был 2 декабря! Вполне себе быстренько) ооооочень довольна! Очень тёплая штучка! Сначала конечно трудности с застежкой, уж больно этот пух лезет в замочек) но ничего! Такая мягкая и такая приятная вещь! Спасибо! Рекомендую) ",OK
Спасибо огромное! На 36 размер отлично.,OK
"Качество норм, ожидала большего. на мой размер в обтяг, хотя по размерам выбирала размер оверсайз",OK
"мягкий, тёплый, на рост 170-2 и вес ~53 село идеально. запах как у новой вещи, не противный.",OK
Всё отлично!!! Рекомендую!!!,OK
пришло чуть больше чем за 2 недели качество синтетика на моей ноге чуть растянулось ну нормально.,OK
Шорты классные,OK
"Дошло за 16 дней до Белгорода! как раз в сезон!  очень теплая. на свой 42 размер, рост 158 брала размер L, отлично подошло!",OK
"размер М подошёл на вес в 56кг,беременный живот,7 месяцев)
качество хорошее,за эти деньги очень даже",OK
Красивый кардиган! ,OK
"Насыщенный желтый цвет. Мягкий, приятный к телу. XL на русский 46 - чуть свободен (на рубашку, блузку будет отлично). Рекомендую",OK
"Мгновенная доставка!!) 12 дней!! Качество хорошее, все как на фото. В размере L рукав на 168 см. полный.",OK
"Размер подошел идеально, качество соответствует картинке",OK
"The print is super cute. I expected the fabric to be a bit thicker, it is definitely not suitable for winter nights. Polyester fabric, has a little smell that is likely to go away after 1 washing. The top fits perfect, the bottom fits, but waist elastic is too tight, you feel pressure on the waist line. Most likely I'll have to redo the elastic myself, thus 4 stars.",OK
"нормальные штаны.. продавец советовал л , аказала хл ,велики, но носить можно...",OK
"уже 3 раз заказываю эти джинсы, все цвета попробовала! очень ими довольна",OK
"шли ровно две недели,заказом довольна,во мне рост 165, не худая, налезли, только очень короткие, качество супер)))а еще наклеечка в подарок. спасибо ❤",OK
"Заказ пришёл, соответствует описанию. Очень хорошо тянутся. ",OK
качество хорошее доставка долгая,OK
"Второй раз заказываю. Очень довольна. Плотные, качественные носочки.",OK
"Рубашка очень красивая, качество понравилось. Вроде бы все хорошо, но в бёдрах очень стягивает. До рт пришла за 19 дней ",OK
"пришло быстро, качество терпимое",OK
"качество за такую цену невероятное,на 44 размер брала L,сидит свободно и красиво",OK
Заказывала размер S на свой 42 рос.размер. Как на меня шили! Качество отличное! Нитки не торчат. Запаха нет. Рекомендую!,OK
"Красивый кардиган, размер подошел идеально.",OK
"Спасибо продавцу,быстрая доставка.",OK
"Отличные лосины и, дочке 143 размер said как раз.",OK
"хорошее платье,сшито хорошо,юбка пышная,заказ отслеживался,размер подошёл,спасибо продаввцу",OK
"заказ шел месяц, но привезли прямо на работу курьером)) размер подошел отлично на 42-44 я заказала s, на картинке цвет ярче, чем на самом деле, материал синтетика, очень приятна к телу, в полном впечатление приятное)) заказала бы еще",OK
"Шорты огонь! Размер идеально подошел. Цвет яркий! Очень яркий. Сшито аккуратно.
пришли за 17 дней",OK
"Очень классные носочки , быстрая доставка , торчат ниточки на некоторых ",OK
"Нормальные шорты. На 85/110 взяла xxl. Ткань похожа на лен, не тянется. Цвет не такой как на фото. На фото - красивый небесно-голубой. У меня какой-то бело-грязно-голубой)) И ещё недочёт - не обработаны края шнурков. На фото, конечно, это видно, но это как-то фу.
На море сойдёт.
Спасибо",OK
"Синтетика к сожалению,  не греет вообще( на 44 подошел размер М,  но большая в плечах.  Качество пошива на высоте! белоснежный! рисунок яркий! присутствовал запах похожий на уксус",OK
"Отличные леггинсы, хорошо тянутся. Сами плотные, но на мой 56размер слегка просвечивают.Думаю, что на размер поменьше, просвечивать не будут. Т.к. леггинсы ношу с удлинёнными туниками, заказом осталась довольна. Рекомендую.",OK
"Хорошее качество за такую цены, но на рост 160 рукава коротковаты, этот свитер идет на размеры xs, s не больше.",OK
Спасибо большое!!! Она ШИКАРНАЯ!!! Я самая счастливая!!,OK
Отличный свитер.,OK
"Отличный товар! Всё по размеру, XL на рост 175см 64кг сели хорошо!",OK
"Костюмчик аккуратный,соответствует описанию.К сожалению , не угадала с размером.",OK
"Водолазка хорошая, не короткая и на мой 170 рост и 88-70 села очень даже отлично. На ощупь мягкая и приятная, хорошо тянется. Но, была небольшая дырка, которую я заметила не сразу, пришлось зашить. Если бы не это заказала еще.",OK
"блуза пришла с браком ,и не по размеру, но продавец вернул деньги",OK
"мне юбочка понравилась
 одевать можно как подьюбник или сверху.",OK
"Заказала 20.07, 05.08 заказ пришёл на почту ( г. Тюмень) . Трек полностью отслеживался. Упаковано хорошо.   На 48-ой российский- размер подошёл. Бонус - чёрные тонкие носочки . Спасибо продавцу.",OK
"штаны шикарные
особенно за такую цену 
пришли быстро
качество на высоте 
ношу s, заказала м, всё по размеру село 
советую 
носятся осень хорошо",OK
Отличная джинсовка мой размер 42-44 заказал L супер не в обтяжку,OK
"Подходят всем, и детям и взрослым)))",OK
крутые!,OK
Водолазка супер! Качественная и очень мягкая. Села идеально на 85-68-92 рост 164,OK
"Все таки правильно многие пишут, что s маломерит, можно смело брать м! А так, блуза очень хорошая! Трек полностью отслеживался",OK
"Качество хорошее,но на кофте 3 зацепки,которые очень бросаются в глаза.",OK
"Платье шикарное! Село идеально! Я в полном восторге! Курьер привез прям на работу, доставка быстрая, около 2-х недель!!!",OK
Все просто супер!!!!  На 52 размер  заказала 4xl подошло идеально.,OK
"Пришел за 3 недели, цвет как на картинке. Внешний вид аккуратен, внутри караул. на наш 44-46 подошёл размер s, вниз маечку и босоножки, будет ничего., не сильно просвечивает.",OK
"На размер 40-42 (xs-s), параметры 85х65х91 садится идеально. В груди немного тесновато, но не критично, если взять размер М, то боюсь на талии будет гармошка, а я этого не люблю. Сидит очень в обтяжку, с каблуками шикарно смотрится, при этом при ходьбе не ползет на верх. Теперь хочу такое же, только синее или бордовое. Обязательно еще закажу.",OK
"Спасибо, куртка хорошего качества. Рекомендую к покупке, свекрови понравилась.",OK
"Очень быстрая доставка, хорошее качество, но резинка зачем-то стянута, так что при длине до середины бедра на мои не широкие бёдра натягивается только чуть выше колена. ",OK
"посылка пришла очень быстро)) качество на высоте,ткань приятная,мягкая))продавца рекомендую))",OK
"Шапка клёвая, оооочень теплая и удобная, но на мне смотрится не очень, зато маме понравилась, носит с удовольствием))",OK
"пришла блузка быстро, но с размер нужно было брать больше,маломерки.",OK
"Очень тоненькое, но яркое радостное. Шло в Кемеровскую область 2 месяца.",OK
"Платье сидит идеально, общением продавцом довольны, рекомендую)",OK
"Брала на рост 160 и вес 50 кг. размер 42. села хорошо. единственное что не понравилось так это на швах ниточки, они есть на фото. но, думаю просто срезать их и все, понятно что сама ткань такая, о они просто вылезли. а так супер.",OK
"Я довольна заказом на 100%
закажу еще парочку точно",OK
Как всегда на высоте !,OK
отличный товар!!!!!!!,OK
"Спасибо большое продавцу, качество супер. доставка быстрая. и спасибо за подарок (очки).",OK
"пришел за 3 недели до РТ Г.Наб.Челны. На объем 85 в взяла в. Я не особо в восторге от лифа, надо его раз 5 одеть чтобы правильно сел",OK
"платье понравилось,хоть и синтетика,по размеру",OK
"Качество и материал в порядке. На рост 159 см. длинновато, придется убрать 8 см., длина на рост около 170 см. Тянутся очень хорошо, теплые, интересная фактура материала. На рос. 42 (68-90) надо было брать S, чтобы сели поплотнее, размер М немного свободно сидит.",OK
"сказать что я очень давольна, это ничего не сказать!  офигенная футболка ... L- на 95-80-99см рост 168. Свободно , так как нужно! Закажу белую! брала за 290р",OK
"Товаром довольна, размеры совпадают. На фото только из пакета, цвет в реальности чуть поярче, как на фото продавца",OK
"Мягкая, тёпленькая. В общем класс. Спасибо продавцу за быструю отправку!",OK
"В целом хорошо, кое-где ниточки и присутствует запах. Доставка около 2 нед.",OK
"Продавец быстро отправил, дошло за мемяц в Russia. Товар соответствует описанию, трек отслеживался от начала и до конца, мягкий шарф, синтетика без каких-то дефектов, качество нормальное.",OK
Качество супер. Очень довольна покупкой.,OK
"Превзошла ожидания!!! Все очень хорошо, нитки нигде не торчат...материал хороший . на свой М заказала L, оказался как раз .",OK
отлично все подошло 13 лет девочка размер м,OK
"за такие деньги просто супер! 2тыс руб! заказ был 15.09 пришло 13.10 в спб курьером. нитки не торчат. мех искуственный, но выглядит норм. на размер 44-46 заказала М, в принципе можно было и L чтоб посвободнее было.",OK
"Подошло в самый раз.Запаха нет,дошло быстро до Волгоградской обл,в течении 2х недель!",OK
"Штаны супер. На русский 48, обхват бедер 100 подошел XXXL.",OK
"Товар за данную стоимость  хороший, немного маловаты по росту, думаю на рост до 1м 60 см будет нормально, шел товар чуть больше месяца.",OK
"А платье-то классное, даже не ожидала) Тонкое, но не просвечивает, легкое, материал приятный к телу, тянется. Длина нормальная при росте 162см. Село четко по размеру на мои 84/69/96-S. Лямки не регулируются, немного высоковато платье сидит. Пришло без запаха, с бирками.  Юбка расклешенная. Все швы ровные, никто не нашла. На лето будет отлично))",OK
"Платье как на фото, но не хлопок, синтетика, тянется. Вытачки не все ровные.",OK
"Платье просто отличное!!! Но, сожалению , ошиблась с размером. Придётся носить с поясом... ношу 44-46 ( верх 44 них 46))) , заказала М , оказалось велико. И длинновато на рост 153, поэтому высоким подойдёт хорошо! Возможно из-за длины мне и кажется великоватым. В целом платье отличное!! Материал хоть и синтетика, но плотный и хорошего качества.",OK
кофта отличная. на рост 175 и вес 64. на наш 46 размер подошла великолепно. любимая жена довольна.,OK
"Хорошее качество, мягкий, приятный, цвет как на картинке :)",OK
"Все очень понравилось. Магазин рекомендую.
Качество на уровне. Ткань очень приятная к телу и без посторонних запахов.",OK
Супер!!!теплые и ткань приятная.,OK
"Лосины неплохи, а для своей цены даже прекрасны! Хотела взять классические хаки-комуфляж, но дух противоречия опять победил-взяла орандж. Они стильные и смотрятся свежо,в отличие от зелено-серых...В-общем,буду их эксплуатировать по полной программе, и сверкать ими  среди осенней мрачной серости. 
На фото- как смотрятся с каблуками и без них.",OK
"отличные штаны! Я ростом 175 см, об95 см, от67 см. Заказала удлиненные штаны размера L. сели отлично! очень качественные, ткань хорошая, выглядит очень классно. совсем нет ощущения, что это штаны из Китая. Заказывала 11.11., заказ получила 28.11. Продавцу спасибо!!",OK
"Ткань дышащая, но мне надо было взять М, тк в груди тесно",OK
"заказываю такую куртку второй раз, теперь уже для мамы. качество на высоте!!!!! 
продавцу огромное спасибо за подарок!!!",OK
"На меня идеально вес 52. Рост 160. 87-70-87. На дочь с длинными ногами, рост 163см. 87-65-86 ещё лучше смотрится, но ей коротко. Смотрится как на модели. Дочь носить из за длины не хочет.",OK
"Шёл месяц, большой треугольный и очень мягкий, но сильно электризуется ",OK
Все ок.товар соответствует.,OK
"На рост 171 размер xs выше щиколотки. на бедра 87 сели хорошо, обтягивающие. Надевать только неудобно немного,снизу узковато. Доставка быстрая.",OK
"Пришла благополучно,заказывала голубого цвета.
очень удобная,хорошая ткань.Пижама нужного размера .
Очень рада заказу.",OK
"Хорошая штука. Мягкая, эластичная. Хотя, есть небольшой запах. Косяков в швах не нашла, тянется шо капец, все влезут) высокие девушки не бойтесь, заказывайте. Мой рост 174 и все комфортно село, даже есть что натянуть ещё, было бы куда. Очень мне понравились эти штуки для пятки внизу, на зиму самое оно. Резинка хорошая, широкая, не жмёт, но и не спадает. Ворс не очень объёмный. Ниже бёдер это смотрится как лосины, главное полоски прикрыть чем то на попе)) продавцу спасибо! ",OK
"синтетика голимая.  большемерит... на 48 росс 2хл великоват в плечах...плечи у меня не маленькие,  41 см",OK
"Жилеточка маловата, но ее носить как акцессуар - нормально!",OK
"Качеством довольна - мягкие, удобные, легкие, теплые.",OK
на 48 р l впритык. качество хорошее.,OK
как всегда все супер!,OK
Отлично!!!как на картинке. Размер S на 40-42 идеально.,OK
"До Хабаровска шло 20 дней, трек отслеживался, шапочка очень понравилась, ткань мягкая, запаха нет, прошито качественно, нитки не торчат.  Цвет немного отличается от картинки, более грязнее. В целом очень довольна покупкой, рекомендую товар и продавца!!!",OK
Спасибо продавцу за очень быструю доставку и прекрасный качественный товар.,OK
"Юбка отличная. До Казани дошла за месяц с небольшим, привёз курьер домой. Плотная, теплая, чуть пушистенькая. На рост 170 до середины икр (это с высокой посадкой). На 42-44 отлично подошла, можно и больше. Состава не было. Неприятного запаха тоже. Цвет в точности как на фото. В подарок получила резиночку - очень приятно. Продавца рекомендую.",OK
"шарф просто ""нет слов"" очень теплый, мягкий, был небольшой запах, но выветрился быстро, заказом очень довольна",OK
Очень понравилось!!!! Хотя рукав 3/4 не люблю.... длина тоже адекватная! Доставка на дом курьером))),OK
"джинсы хорошие сели идеальнл на ОБ 95 размер 27 не толстые на осень самый раз. Пришли быстро до Сочи 12 дней 
.",OK
"Заказала 1.11 на почту пришли 20.11, шла посылка 18 дней, продавец отправил быстро, все отслеживается , качество понравилось.",OK
На 48 размер очень большая ,OK
класс. приехала за 6 дней,OK
На 42 заказала М доставка до Ставрополя больше месяца. Трек отслеживался до конца. Кофта такая же как в описании. Выглядит хорошо. В целом довольна. ,OK
"Очень понравился платок, мягкий, цвет насыщенный! Рекомендую.",OK
"продавец отличный, общительный. Но платье мешок мешком.",OK
"Качество не плохое. Запаха нет. Размер можно было заказать поменьше.
Но есть косяк - это молния. Она какая-то острая, колючая, совсем не гладкая. В карман залезть не возможно. Руки царапает. Впереди молния из-за колючести цепляется ко всему, застегивается с трудом. Еще и кнопки расстегиваются. Я ожидала лучшего",OK
красота спасибо)),OK
"Пришло за две недели,качество супер,продавец классный ,размерная сетка соответствует.Рекомендую!!!!",OK
"доставили быстро до квартиры, качество",OK
"Качество трусиков хорошее, пришли быстро, почти не пахнут, на об 98 брала xl, по размеру нормально ",OK
"L хорошо на 100-77-99, но и М будет хорошо, L сидит по фигуре,  но не сильно в обтяг. на рост 171 ниже колена на ладонь. доставка 16 дней, принес курьер!",OK
"отличное платье, мгновенная доставка. всем довольны",OK
"Оба халатика длинные, хотя на фото один короткий, но так даже лучше. Спасибо продавцу.",OK
"чудесная курточка.сшита качественно,ни ниток,,ни запаха.достаточно теплая даже для холодов. на -7 в ней комфортно.в подарок продавец положил резиночку для волос, спасибо",OK
"очень хорошая кофточка,  тоненькая
соответствует описанию,  немного просвечивает,  материал приятный, есть неприятный запах",OK
"Не надо брать на размеры  больше ) На 44 брала Хл , можно утонуть )) буду перешивать . цвет  бордо , винный цвет .",OK
L на 46 р-р. Но рукава впритык. Можно подлиннее.,OK
Super!!!,OK
Спасибо большое за быстрату. Красивый цвет,OK
"Качество хорошее. Доставка быстрая , 3 недели до Крыма. Пижама маломерит, чтобы было свободной, как на картинке , надо заказывать размера на 2 больше, на мой М заказала L- впритык. Отдам дочке.",OK
"товар пришел довольно быстро, просвечивает немного, хотя было сказано что плотная ткань, на груди как-то непонятно сидит, в целом все даже не плохоносить можно вообщем",OK
Все отлично.хорошие носочки,OK
Очень классная блузка ))),OK
25 дней до СПб. Жене понравилось.,OK
Соответсвует описанию! Покупкой довольна:))),OK
Качество отличное !,OK
Все по размеру правда немного колется,OK
очень долгая доставка.. но продавец продливал сроки защиты товара.  размерная сетка для меня не подошла.. мало именно в груди ((,OK
Хорошие,OK
"отличные джинсы,точный размер ,хорошее качесиво",OK
"Чулочки хорошего качества , но Ооочень маленькие ! Не так как на картинке . На 44 размер еле натянула .",OK
"Неплохой костюм.  Вязка плотная,  но нетолстая. Неплохо тянется. Хорошо сел на 88-70-96  и рост 173. Рукава достаточной длины,  сам джемпер короткий,  носить можно только с этой юбкой. Швы ровные, ниток очень мало,  буквально 2 шт убрала. Ткань синтетическая,  натуральной составляющей я не почувствовала,  гладкая,  без ворса.  Катышков много не будет.",OK
"платье по качеству очень хорошее.  размер ХЛ оказался очень мал, подойдет на подростка лет 13. Мне с моим ростом 173 оказалось мало!",OK
"Рубашка к сожалению не пришла, но продавец быстро вернул средства обратно, скорей всего проблемы с нашей почтой(",OK
"заказ пришел быстро. упаковано очень аккуратно. тянется плохо. не скрывает недостатки, а сглаживает. мне не понравилось. продавец молодец ☺️",OK
"Платье ипришло примерно за 2,5-3 недели,товаром довольна,по размеру подошло,ношу М заказала М плюс оно тянется. Цветы пришиты немного не симметрично и оно немного линяет.",OK
"Thank you very much! The product is excellent, the size fit.",OK
ОТЛИЧНАЯ РУБАШКА НА Р.46-48 XL,OK
