text,label
размер 60 можно заказать?,OK
а как это ебет хохлопидора?,TOXIC
пиздюлька соровская.,TOXIC
андрей тебе позвонит,OK
таких кондомов стрелять надо а ваучеры собрать и в одно место засунуть.,TOXIC
добрый день я вечером не знаю когда вернусь я щас встану на 75 пантеон,OK
здоровья и счастья обоим!!!,OK
ооох..уевшая наша власть !!!!!,TOXIC
"бляя, не огорчай меня. получается тоже? 🐔",TOXIC
"в личном кабинете в разделе мои выборы я вышла на страницу кандидатов на выборах 13 сентября. а где мой бюллетень???? я ж теперь думать буду, что и меня сделали за",OK
расстрелять эту тварь.,TOXIC
вот это поступок! молодец!,OK
дарю друзьям частичку gообовь а ее другому ты подари,OK
мужская куртка 54-56 телефон : 89514692295,OK
"дебил пошел на х ..й , работай и не скули , или пообщайся с осиповой .))))",TOXIC
хороший член,OK
#перепись #переписьнаселения #впн2020 #создаембудущее#алтайкрайстат #впн2020 #бийскийрайон,OK
сколько стоит подскажите,OK
"зачем писать о своей страничке, если там ничего нет?! пиар?! сразу бы выставили этот сайт, а не свое, пустое!",OK
какая красота! такие и есть-то жалко... :-p﻿,OK
"мля жестяночка обоймы не сохранилась,хоть и была.5 патрончиков в ней торчали красиво.и деды наши мочили фашистов теми патрончиками сурово.смерть фашистам,слава ссср!",OK
"олечка, поздравляю тебя с днем рождения! желаю каждый день улыбаться, просыпаться с хорошим настроением, наслаждаться жизнью и с полной уверенностью в себе, бежать навстречу заветным мечтам!",OK
"я от них год избавиться не могла, потом поняла крупу покупала только в одном магазине, вот и таскал их от туда в крупе, выбрасывала все сто раз, с чем только не перемывала на сто раз, они лезут откуда-то и все, потом по совету знакомой перемыла все с борной кислотой и везде корицы насыпала, очень много карицы, даже в щелки мелкие, тьфу тьфу тьфу, нету больше",OK
малому даже покупаться не дали,OK
вкуснятина каждый год делаю баночку. а рассольник какой из этих огурчиков.,OK
"голимый дрочер, пошлый ублюдок нет ни ценностей ни принципов.",TOXIC
"а кто-то из даже собственно ручно паял, когда отваливались лампы!😂😂😂😂",OK
это было днем,OK
а она выбирает уёбище,TOXIC
"эта мразь пьяный и обдолбаный сел за руль,его вообще надо расстрелять.",TOXIC
такого психа изолировать надо от общества,OK
котик везде троллить успеваешь,OK
"вэл, вы как модератор решили преобразовать группу таганрог в одно из учреждений фсин и приучить нас жить по понятиям?и сколько мне осталось мотать срока в группе?это я про зашквар.",OK
"есть очень много в идеальном состоянии...пишите в лс, скину фото",OK
ваши не победят! победа за грамотными!,OK
кто уберет валуева-он же каменный!!!,OK
пускай кривляется без клоунов жить скучно,OK
"когда прабабушек и прадедушек репрессировали, в один день собрали и дома лишили, а теперь потомкам вернуться годы нужны.....",OK
"так делать нельзя! не смешно и не интересно, а возмущений достаточно.",OK
с рохтдерн адем в,OK
дык поехали,OK
"у тебя, говорю, фото пид... са, а ты меня нищебродом называешь!!! ты лучше, чем, гадости людям писать своё лицо сначала покажи!",TOXIC
нет .и.кондратюк тощий шоумен.этот боров был главой внешней разведки при порошенко.именно благодаря его расхлябанности всплыли пленки байден-порошенко. самое интересное то что скоморох(зеленский) переутвердил его в этой же самой должности!!???,OK
"по говору,это с украины,или местные и они должны знать,что этот участок пляжа закреплен за отелем,где бесплатные лежаки,охраняемый,убирается и естественно всё это сделано для престижа,комфорта отдыхающих этого отеля,конечно снимающим рядом жильё,хочется отдыхать на таких,а не открытых(городских),где естественно неудобства,да грязь из-за нашего бескультурия.я вообще думаю,что это специально спровоцированная ситуация,от зависти большого наплыва туристов и отдыхающих крыма.",OK
урррааааа!!! спасибо огромное! так приятно!!!😍🍕🍕🍕👍,OK
аня тебе зачем машина?,OK
"володя, огромное спасибо за возвращение в юность",OK
поздравляем !!!! а дальше чт о и как ?,OK
"по-моему, должно вкусно получиться !🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕",OK
"свет,я ире ссылку кину.она тебе скинет",OK
я за сети но против травления полей каторые травят рыбу,OK
занимают места одарённых детей.... поэтому и полна наша страна таких вот горе-специалистов....,OK
"здравствуйте, за то ,что щедро делитесь своей замечательной идеей!!! она не только веселит ,но и помогает педагогам научить детей многому!!! надеюсь,что вы пришлёте её и мне по адресу shev_irina благодарю!",OK
ляпота то какая,OK
ну ты мать и дура надо дочь с ребёнком спасать а таких уродов не исправить,TOXIC
партизаны форму не носили. это наверное сын полка!,OK
а кто тебя ущербного будет спрашивать на каком языке нам разговаривать ебанашка,TOXIC
и до 22 часов все ушло? мы вечером тоже были в центре.шок от фото и от погоды,OK
"твари,порвать уродов на куски8oi",TOXIC
"бля, какой сука вещи???",TOXIC
окрасит и рядом стоящих!,OK
"очень, очень жалко. родным сил и здоровья пережить такое горе",OK
"умница, в полном порядке. будущее тренерского штаба зенита.",OK
пора хохлам это рыло на флаг хохляцкий🤣🤣🤣,TOXIC
",+, с какого ху...... растет зелёный?",TOXIC
поддержка хабаровчан. всё что они хотят всё правильно. хабаровск не сдавайся.,OK
ага и ноги отрубать о самую шею,TOXIC
"объясните, пожта, в чём усложнилась перевозка людей, что заставило перевозчиков увеличить цену вдвое? раньше водитель пересекал границу вместе с пассажирами, проходил таможню, вёз до челябинска. сейчас задача упростилась, водитель с каз. стороны везёт до границы, люди проходят сами таможню, идут пешком км до рос. таможни, опять сами проходят и садятся уже к другому водителю на рос.стороне. кому, где тяжелее стало? но ведь это настоящая беда, когда надо доехать и не с кем...разве можно наживаться на этом... может чего не знаем? прибавьте цену за тест...",OK
"да как бы я тоже видела, я в шоке была, туда как не приедешь, выходишь дерутся!и у нас были ситуации когда пьяные неадекватные бабы, что то хотели, причём далеко не малолетки! просто поражаюсь, где вы там приличное заведение увидели, балаган!",OK
когда ты сдохнешь падаль?,TOXIC
"если б забродила то крышка вздулась бы,",OK
"натали ! во - первых , от души поздравляю !! правильно , что хвастаешься !! так и и должно быть ! вы заслужили !!!!!👍👍👍👍👍👍👍👍👍👍👍❤❤❤ во - вторых , пояснил , пожалуйста , при каких обстоятельствах вручена эта медаль и за какие заслуги. страна должна знать своих героев ! 💋💋💋💋💋💋💋⭐⭐⭐",OK
"при беременности любая инфекция опасна,гиниколог должен лечение назначить или направить к другому. специалисту",OK
"может не дошла ещё,,,,,пока в каждую дверь заглянет...",OK
"молодцы,обхохоталась!!!",OK
тне lипе ип ртна пd и в в ах тыж ебаный ты нахуй шs шагпет,TOXIC
люди что с нами происходит ? мы люди вообще ? такое чувство что он родился во вредорожнике и никогда не был обыкновенным пацаном ....😕😕,OK
"вы не поверите, но это опубликовали в вк и... понеслось (fr).. пришлось объяснять, что такое пирометр... вовсёмпутинвиноват :) :) :)",OK
"твари, воры, ублюдки, сколько же вам - тварям надо ??? когда простой народ вздохнет ????",TOXIC
подскажите уже поздно отписаться,OK
"хабаровск отстаивает свой выбор,своего губернатора вина которого в том,что работал для своего края,своих земляков .",OK
да красотой то она и не блестала не когда😭,OK
"какие молодцы кто делает такую красоту,даже просто посмотреть очень приятно",OK
могут в котодом утащить позвоните туда,OK
обе пидоры в юбках(fr),TOXIC
"оплатила, отписалась!",OK
q в зg в твое лицо когда не сделал выводы о в,OK
"эта та самая шлюшка,что на телевидении была? мразота.",TOXIC
видимо. и правильно нас обозвали.......,OK
главное в эгой жизни масалкина таня хs свое на иги место,OK
у нас в астрахани при брежневе никогда небыло пустых полок в магазинах!,OK
фактически получантся-отдыхаем где хотим и как хотим ))),OK
"да в таком возросте надо закаты , да рассветы встречать, любить.а сколько всей этой крассоты не увидят,не познают любви?всем погибшим вечной памяти.живым здоровья и удачи!",OK
свежий взгляд не бывает без огня дыма но зато дым мне много раз пришлось видеть и там где не было никакого огня маргарита наваррская,OK
красавец! уважаю! обнимаю и жму руку мужественному человеку и мужчине!,OK
!!!!!! но лучше к стоматологу и во время!!!,OK
"чтоб вкуснее было,а то одно мясо не то.",OK
"всегда нравилась гузеева,но если она возглавит этот дурдом...",OK
"красота,вот бы щас туда",OK
сегодня у казанского собора видела,OK
"вспомнилось крымское детство, только моя бабушка так вкусно умела готовить кукурузу в початках! 👍🥰",OK
"красиво! молодец, егор!",OK
мозги похож все вытряс!!!!! кроме 2 матерных слов больше сказать ничего не может!!! фу!!!!!!противно слушать!,OK
"эта дура никогда по настоящему не работала,выпендрилась ч/з .... в депутаты и теперь орет.наворовалась народных денег и кричит.ведь боженька все видит и она будет старой и немощной.и ей дадут только 2 м3 земли .государственные законы можно обойти ,а божьи не обойдешь.запомни это доченька.😳😯",OK
дай бог ему здоровья. очень хорошо выглядите. 👍👍👍,OK
"мы все голосуем: один за, другой против.",OK
"можно узнать цену за кв.м? белый, глянцевый, 4 угла",OK
музыка имеет запах воспоминаний,OK
он что дебил?,TOXIC
самые лучшие и талантливые актёры.,OK
в молодости чтобы денег заработать даже не сосчитать сколько таких выгрузил,OK
а морковь ещё и до посева поливать надо???,OK
жуть какая......,OK
"так поделитесь, пожалуйста, уважаемая людмила, своим секретом ! откройте рецепт 30 летнего опыта маринования грибов",OK
"и,чё,блядь где этот херой был до этого со своими доказательствами?",TOXIC
"а может это не молоко а обычная пена из шампуни ,котята просто принюхиваются.",OK
кругом пидары.....😖,TOXIC
"а я не старая после 90 буду . жалею ., ушёл в мир иной супруг такой же был весёлый озорной готовый помочь и гостей принять и просто на улицу вынесем кофе попить . в душе всегда мы молодые . не спешите стареть нужно радоваться жизни сегодня , завтра может не быть.",OK
да такого уёбка вообще повесить было бы неплохо! даже давайте скинемся на верёвку и табуретку,TOXIC
"спасибо за отзыв, юля! 🌺🌺🌺",OK
готовь себе сиделку мудак,TOXIC
кобель 2 года питбуль-лайка смесь.красавчик.рыжа-матовый. мы переезжаем.охотник.охранник отличный.кличка жак.,OK
кустик над водопадом бровь у снегурочки пальмы за снегурочкой возле горы кот с бабочкой у кота корона с разными камушками у девочки глаза разные кувшинка с права маленькая цветок под хвостом зверька птичка с 2 лентами = 10,OK
идиот ты! тебе надо все побить и тебе пиз÷й чтоб по обочине не ездил и других уважал.,TOXIC
"не повторимый голос, красавица.",OK
как они ебались! два удара в минуту:d,TOXIC
"воровская с целью наживы в свой карман, зачем им о народе то, печься?",OK
"и зачем он нужен:d если, например, он маф будет хранить :d :d это же бред",OK
"присосался к россии. паразит, шут картофельный. возомнил о себе незнамо что, под старость мозги поплыли.#u6c65ae9ba8s# 👎 👎 👎 👎 👎 👎 👎 👎",TOXIC
а его маме этот подвиг нуден был?,OK
самый самый лучший президент. дай бог владимиру долгих лет жизни и долгих лет правления россией,OK
да это в точку а мы в резиночку до 9 класса прыгали и это не забываемо,OK
на территории лицея № 1,OK
"поставьте в очередь,пожалуйста.спасибо",OK
прекрасный образ!,OK
какие размеры и номер телефона,OK
"поздравляю с днем рождения и желаю ,вам здоровья и долгих счастливых лет",OK
как греть коньяком водкой вином;) ;) ;) ;),OK
"а как иначе, сам себя не похвалиш никто не похвалит,так и сбербанк себя сам нахваливает",OK
рост имеет огромное значение! :d красавица!!! 🌹🌹🌹,OK
если человек идиот ациональност не имеет значения,TOXIC
"что за дебилизм какая тайна нигде в больницах курской обл нет ни капельницы, ни лекарства все свое",OK
"дебилы, это фотка из его клипа и актёры. мозгов нет посмотреть клип хоть один. у него они часто снимаются. позорники администраторы группы! хоть бы вы фейки не выкладывали. думаете, что все три класса условно- досрочно?!",TOXIC
рождения с днём с о сразаничного вспроения егоетья уgои и ссмого соброго светпого ипрекрасного,OK
"лучше рассказывайте,что небудь ....",OK
"эти рассуждения на уровне кастрюль, теста и бигудей.",OK
панас шевченко sеvсепкор рапаs кремле в расписание паника на вторжение в разные было страны составленно на годы вперед и в ближайшее россия время не сможет напасть на беларусь график вторжения так как это нарушит на украину бз а оо тшиттег гог апdгоиd б авг,OK
с днём рождения тебя . храни тебя господь божия матерь и ангел хранитель,OK
"но не каждое будет и хорошо, что наше помогает, мы добрые и отзывчивые люди",OK
я вами очарован! вы прекрасны! я преклоняюсь!!!,OK
правда. пракда чистейшая😁,OK
что то нереальное!!!!!!!!! чудо природы!!!!!!!!,OK
"да причем тут евреи?я говорю за народ, который из руин страну поднял,и который сейчас пытаються поставить на колени",OK
красивый сарофан!,OK
а не врёте ли вы...,OK
"вот этот мусор пытается определять жизнь россиян! тщеславная, никчемная , извините за выражение , вульгарная девка!",TOXIC
дай бог тебе силы выздороветь и жить полноценной счастливой жизнью,OK
"зачем вы эту кукурузу во все дыры тыкаете, когда речь идёт о красоте города?",OK
это германия комбайна,OK
"ну уже совсем взбесились,са мого повесить вниз головой кое за что,и пусть болтается",TOXIC
"к егэ готовят аж с 7 класса, сплошная зубрежка для экзамена правильных ответов, а понимания предметов нет. это я вам говорю как преподаватель вуза. знания упали и очень сильно, интеллект у студентов, сдавших егэ намного ниже чем у тех, которые сдавали вступительные экзамены. экзамен это прежде всего проверка на понимание предмета и правильности усвоенных знаний, а егэ это просто тест, ответы к которому заучиваются, а натаскивание на тесты ведет в целом к отуплению сознания и самосознания учащихся сейчас вузы вынуждены сначала поднимать школьные знания до необходимого уровня и терять дополнительно время...",OK
:-) :-) не угадали!!! :-) :-) задумала почему-то гаечный ключ серого или серебристого цвета!!! ))),OK
нахрен такая подписка! молча смотреть как природа уничтожает я!,OK
в котором выглядела бы стройной и помодевшей,OK
почему не дали..?у меня писал в тейково и попал туда.,OK
эй! антипин! не завидуй! не исходи злобой. а хлеб так аппетитно выглядит так и хочется отложить корочку.,OK
саша а должна была принести мой заказ😳,OK
"совсем пиданулся, шнур-губернатор санкт петербурга! меня аж в пот пробило!",TOXIC
главное что-то поливать не забывали.,OK
"чашки бывают разные,какая в вашем случае? 100гр,200гр?",OK
"а я уверена, что все в теме. поэтому и прикалываются",OK
полностью согласен (lo) 👍👍👍♥♥♥,OK
с ними моя мать и дочура леночка.,OK
смотреть! конечно же смотреть: однозначно!,OK
с медициной проделать тоже самое .,OK
кошмар ужас просто не воспитанные от морозки 8oi надо камеру поставить.... ещё что не будь сожгут.,OK
здоровья и счастья! много радости!,OK
счастья вам и большого здоровья.,OK
*богатели* всей страной сия акция - заём в какой-то степени спасла от глобальных кредиторов!! а *гасились *эти бумаги в 70х мой дядька на вырученные полность мебелировал квартиру конечно было трудно ! деньги были ценовой адекватностью не как нынче - товаром потому сейчас не зарабатывают а по выражению жур из финляндии русские - заняты добычей денег!? гл банк россии на контроле фрс!?,OK
какие рожи! боже мой!,OK
"вот меня поражает, как кого нибудь окуесосишь за тупоголовость, обязательно сразу лезут на страницу..... мыкола, какого куя тебе там надо было, ты что хотел узнать. я тебе сам расскажу.... ты что хотел узнать?... живу в сталинграде, образования 2 высших одно средне техническое, работаю, женат 40 лет в браке, воинское звание капитан запаса... не тролль, уважаю своего президента - хотя не со всеми его действиями согласен, блядь для тебя достаточно?..........",TOXIC
"в любое время года побольше витаминов и беречся, не простывать",OK
давно пора стереть эту власть с лица земли,TOXIC
кто живет в шокладе и получает подачки баламутит нормальных людей.оставьте людей в покое.мотайте туда где вас ждут и дают подачки.,OK
что вообще закрываю???,OK
заваривать как чай корки и диареи нет,OK
гандон мало народу потравил ешё хочет убить вакциной не только мудин ну и все призиденты шакалы,TOXIC
твари. рады. довели. стариков,TOXIC
троекратное ура герою.,OK
цена сливы?,OK
"а что,машину ему запомнить не под силу было?",OK
красава!!!!! я бы тоже ему вьебал👊,TOXIC
говно чмо он придумал что чвк в лелезли в его власть,TOXIC
тогда завали ебало,TOXIC
уебище пристрелить и рука не дорогнет,TOXIC
83.800( плюс 600) ничего не понимаю что происходит..... ну посмотрим что будет дальше...,OK
"есть огурцы, очень хорошие и вкусные не дорого 89536190154 звоните",OK
"к сожалению у меня такое не получилось. получилось обычное яблочное, хотя делала все как написано",OK
"всем спасибо за классы ,хозяин нашелся",OK
а ебальники у толстосумов не треснут?,TOXIC
дай бог счастья в этой непростой жизни!,OK
а как можно заказать,OK
мыши испугались!,OK
"просто перестать стрелять-ми вже це чули,гнида проклята.",TOXIC
он в себе? чё он пронëс?,OK
спасибо ему за все !!!,OK
"молодец,просто класс! 😀👍👍👍👍",OK
"мы продаём новый ,в пользовании не был бутыль заряжается снизу ,холодная горячая вода аква ворк ,но по цене 10000 компрессорный",OK
"простите, не поняла сразу,) это надо к вам ехать в деревню) тогда не надо",OK
да этот путин совсем охуел... судить это нечтожество и в казимат на хлеб и воду,TOXIC
"теперь бы ещё дождаться времён, когда и спереди можно установить нестандартный грз",OK
"это не суд, это позорище всей нашей системы, а ефремов подонок и тварь !",TOXIC
родители вы с головой дружите???,OK
здравствуйте. какой окрас и пол интересует?,OK
ленина 219 кафе маруся,OK
если интересует позвоните мне поговорим 072-124-74-75,OK
"вот это не знаю...где-то на краю....там вроде ничего не было .а ещё помню шикарное кафе, где посвящали нас в стройотрядовцы",OK
"есть кин 2345 - на торг 5есть муз 24 - на 3есть костёр 1, спорт 13 - на чай 5есть шпион 5 - на 3есть дигг 1 - на 5есть марка 1, книга 35, баня 25, слесарь 5, паёк 1 - на паёк 3есть значок 5 - на 34есть столица 4 - на 25",OK
куда должна выходить россия . может фургаловский воровской клан защищать . или платить за вас в комерческие банки .где вы задолжали чуть поменьше .чем все области вместе взятые . или может быть как вы только еще кастрюли на головы одеть .,OK
кавид приставучий!,OK
"а на каком языке писать в ленте одноклассников,предлагаешь всё интересное цитировать в подлиннике",OK
"вот это красота,какая трудяга,радует душу.",OK
я бы купила.,OK
"на водных пусть прокатится, проблема то?",OK
какой хорошенький!,OK
а что? он что то не то написал? или ты с ним не согласен?,OK
ты самый добрый человек. кланяюсь тебе до земли. долгих лет вам.👍 #u9b079b0736s# #u9b079b4136s#,OK
папаши эти и едят котят...,OK
на таких мальчиках наша земля и держится,OK
привязала бы блядь хозяина и забила до смерти.все равно у него чувство нет.,TOXIC
"вот видите, трудились! а туниядцы никогда хорошо не жили.ни прицаре, ни при социализм, ни сейчас.",OK
а зачем тогда жить.? :$ 👍,OK
поздравляю вас с первоклашкой! :) пусть учеба приносит удовольствие и много-много пользы!,OK
только..не красовки...что-то другое...,OK
"она сказала,мань поехали и шагнула вперед!!!....а я че,а за за еююююю и поехали....",OK
"мразь ты ебаная у нее не военное звание, она на государственной службе, к военным никакого отношения не имеет, вы заебали этим говном группы засирать",TOXIC
это место для меня очень памятное. здесь охотился на куропаток и здесь однажды чуть не замёрз в 9-м классе. не расчитал сил зимой и выползал через этот небольшой перевал на четвереньках домой на ястреб.,OK
"извините за беспокойство, но можно ли второй лайн?",OK
"а вот мой сын обрадовался, что будет одна карточка. он говорит, что это очень удобно! прогресс! удивляется, почему люди боятся этого, цифровизации.. а я ему доверяю, умный парень и зря не будет такое говорить.",OK
господи прости меня убери.этих шлюхс экрана ипидора этого канала,TOXIC
одеялко моего детства:$,OK
"и сама ,так же поступала,слава богу ,стас хорошим парнем стал,хотя изночально хулиганом был ,.",OK
а кому в лс писать-то? и где альбомы посмотреть?,OK
на молодежную можно?,OK
другому пожелаешь – себе получишь. преподобный корнилий крыпецкий,OK
да он ручной,OK
"януковичу повезло, успели спасти а вот повезет ли батьке, большооой вопрос..",OK
"таня, с семейным праздником.",OK
форма красивая у футболистов играющих эа омский иртыш.,OK
"спасибо большое, за то,что уделяете нам внимание в такое непростое время.а чтение действительно душевное...",OK
"пиздёшь,сегодня хохлы два автобуса завернули!...",TOXIC
девочки доброе утро с 3 до 7 кто нибудь получал за август???,OK
.....и к выборам губернатора....,OK
"у нас тоже! хорошо хоть наш дом окружают берёзовые леса, хоть утром прохлада! днём также как и ты, всё закрываю и под кондиционер! так и спасаемся!",OK
"доставки нет, приезжайте покупайте",OK
"а может вам сдали ягоды а не вы их набрали доказательств у вас нет, 😗",OK
фгруок хоjс и гоноlиан оч тиsниdа иzт паи оч о махзун булма абдуллох домла о ч качка агv калка стоп девочка оз ч стопи арсен тишина мой друг оч з други иопип qlау гиdо апоlоg lауzт о зо аzаl а курси оятал ооз мус ин жора эта песня для тебя оз зв уигак нае о bатиг qоdигоv иsиа фонт анчик с черным дельфином оз в гио пика оз дуня нямсан го,OK
или яблоки такого качества ?!,OK
расстрелять при народе,TOXIC
можно 3 литра.,OK
какой регион,OK
путин все делает что нужно а вот прихлебатели делают все чтоб ему навредить держитесь володя удачи и терпения,OK
продам тумбу под тв -1700х65 см. 2000 руб. торг.,OK
не иссякнет земля русская кулибиными!!! только бы поющие и пляшущие не прихватизировали идею !,OK
бесмертный,OK
"какие хорошенькие,растите здоровенькими.",OK
перестаньте петь дефирамбы пугачева выглядит страшненько года уже не те,OK
целуйся только а ком уверен !!! зацелуют ....,OK
"сергей!!! здоровья, счастья и успехов во всем",OK
низкий поклон не сдавшемуся обстоятельствам человеку,OK
туда посторонних не пускают,OK
"#сосатьхуйполяка - это ваше спокон веков , свинохохол... :d",TOXIC
привет. меня зовут дмитрий мне 41 простой,OK
обожаю обеих !!!!!!!,OK
лтп должны судить как врага народа 🐀 🔫,OK
"нам сейчас нужна помощь с ними, ибо закрываемся в долги. думали, что вы кормим и пристроим, а оказалось всё непросто.",OK
"спасибо за регату!!!! очень интересные этапы, потрясающие призы, прошла с огромным удовольствием!!!!!",OK
"в этом сундуке швейная машина.и сейчас ей пользуюсь, она моя ровесница.",OK
"вот,что отвечают ваши коллеги. какое вдруг ограничение,ни когда не было и вдруг,ограничили, теперь пишут всё исправленно,где? что бы поймать интернет,мне надо выходить на улицу...и вообще уже смешно дальше, насчёт базовой станции, идёт уже второе полугодие 20-го года...это,что так быстро можно сделать,или как всегда,тяп-ляп.? а вообще это всё как всегда обман полнейший и это не объяснение...что за ограничение, почему возникло? это,военная тайна?",OK
"ложь, и провокация... кто выдал такую глупость? вся зарплата уходит на комуналку. тотальна ложь и корупция.",OK
"необыкновенная красотка, талантливая актриса, прекрасная мама! браво!",OK
бредятина с детства приучают к наморднику,OK
"что пережили родители нахима, трудно себе представить! и сколько семей подобных этой по всей россии...и нахим остался улыбчивым, с большим чувством юмора, который дарит зрителям солнышко и веселые минутки, это прекрасный дар артиста!",OK
сбербанк онлайн чек по операции сбербанк конлайн операция переводс карты на карту дата операции мск авг оо время операции мску з чо номер документа бчз статус операции выполнен успешно сумма операции руб вчоо комиссия о со руб отправитель иг вбч получатель бч п карты ав вторизации код збвв получатель платежа василий васильевич с платеж выполнен опгипе,OK
мне только сегодня пришли,OK
при ссср было 14 членов правительства!а сейчас 400 долбоебов не могут навести порядок в стране!!!,TOXIC
31.всем удачи!!! 👍😊🎉🎉🎉🎉🎉,OK
куда обращаться надо?,OK
пусть оба продадут...,OK
значит сын будет,OK
прошло 100 лет дождь снег жара покрышки переводного колеса остались:d,OK
не борется такие мячи,OK
"здравствуйте. татьяна , скажите, пожалуйста, когда загрю будете заказывать? мне нужно 3 учебника",OK
вот бы и теперь так... любовниц вслед за любимым! а жена бы им гробницу потом украсила...цветочками.,OK
сука таких сразу на расстрел,TOXIC
"хошь , я научу, как в жесткой ситуацией оказалась/?",OK
"кошмар, дожились, шесть лет войны и нашли компромисс , охренеть. я там уже была работала 12 лет, если бы не заболела, может быть так и жила, север конечно бесподобный по красоте природы,но возмущает другое, да ладно не буду, нас стариков это уже не коснётся, а вот внуков, правнуков жалко, что их ждёт?!",OK
ой забора 🤪,OK
валя !1да я и не собирался лично оскорблять !!а если тебе не нравиться правда про быдло !1ну так что ж ! правда всегда злее чем лесть !!,OK
приветик знакомимся?,OK
"жаль девочку, но какой хуиплёты просит поставить лайк непайму, что в этом фото классного, бедняжка и не чем не помочь ей к сожалению, пашёл нахуй этот попрошайка классов гандон,",TOXIC
ни хуя себе...........,TOXIC
"а почему бы ему не предъявить кадры где он в пьяном виде говорит, что пострадавшего вылечат, что он это оплатит, что у него денег много. ведь эти кадры облетели все каналы страны.",OK
ты жестокаяяяяяяяяяяяя :-d :-d :-d :-d,OK
у пал с кровати.......и так восемь раз подряд😂😂😂суки и смерть сучья,TOXIC
когда чудо лекари закончат этот бред нести. уже и чеснок и уксус. ведёмся. лечится дорого да и ничему это лечение не приводит.,OK
да.. было время.. тырили яблоки в чужих садах.. 😂 гуляли.. любили по-настоящему.. а сейчас......... смотришь на этих девок.. рюкзак на спине.. 🤣 что она блядь в нем носит.. 😂 торпеды на ногах.. 🤣 короче туши свет.. бросай гранату.... 😂 одним словом чушки..🤣,TOXIC
был бабы в у оказал гостях ось что она не очень вкусно готовит пришлось готовить самому и и завтрак побега план,OK
